call_type,latitude,longitude
Structure Fire,37.71219584,-122.4208389
Medical Incident,37.7275268,-122.3896501
Medical Incident,37.76271073,-122.4182794
Medical Incident,37.75011834,-122.390433
Medical Incident,37.78246842,-122.4485906
Structure Fire,37.72692568,-122.4309652
Alarms,37.76632253,-122.4247239
Medical Incident,37.76972086,-122.4179492
Outside Fire,37.7900296,-122.3925839
Medical Incident,37.7333276,-122.4307162
Medical Incident,37.79984295,-122.4360462
Medical Incident,37.7579696,-122.4167271
Other,37.75250607,-122.414086
Medical Incident,37.76450858,-122.4771125
Medical Incident,37.7696026,-122.4263094
Medical Incident,37.78382412,-122.4210084
Medical Incident,37.72683564,-122.4235387
Medical Incident,37.73812754,-122.4240635
Medical Incident,37.78409104,-122.4117844
Medical Incident,37.73672968,-122.4248504
Traffic Collision,37.76174715,-122.4759241
Medical Incident,37.71535285,-122.4428537
Medical Incident,37.75219765,-122.3974777
Water Rescue,37.79152537,-122.4834802
Medical Incident,37.75563411,-122.4154733
Medical Incident,37.73490503,-122.3863042
Structure Fire,37.71219584,-122.4208389
Alarms,37.78086621,-122.4288032
Elevator / Escalator Rescue,37.78990913,-122.4069759
Medical Incident,37.79006977,-122.4001732
Medical Incident,37.79774954,-122.4153841
Medical Incident,37.78399149,-122.4080665
Traffic Collision,37.71165504,-122.4150805
Structure Fire,37.78626844,-122.4129972
Water Rescue,37.80516257,-122.4329574
Medical Incident,37.7563633,-122.4167121
Medical Incident,37.72198241,-122.4313601
Medical Incident,37.78356994,-122.4084211
Medical Incident,37.80665773,-122.42056
Structure Fire,37.71219584,-122.4208389
Medical Incident,37.77667245,-122.3945574
Medical Incident,37.78708179,-122.4258678
Medical Incident,37.78600483,-122.3950773
Medical Incident,37.78563178,-122.4137826
Traffic Collision,37.81052072,-122.3651383
Medical Incident,37.731664,-122.3831674
Medical Incident,37.78986676,-122.4224025
Medical Incident,37.76413816,-122.4025724
Structure Fire,37.71219584,-122.4208389
Medical Incident,37.72381994,-122.4284197
Medical Incident,37.76746938,-122.4199724
Traffic Collision,37.71165504,-122.4150805
Medical Incident,37.78708179,-122.4258678
Traffic Collision,37.71165504,-122.4150805
Medical Incident,37.78611721,-122.4198542
Water Rescue,37.80516257,-122.4329574
Medical Incident,37.78114586,-122.409026
Water Rescue,37.80516257,-122.4329574
Structure Fire,37.78626844,-122.4129972
Medical Incident,37.78988335,-122.4180124
Medical Incident,37.76571899,-122.4095207
Medical Incident,37.78326781,-122.4140793
Structure Fire,37.78605985,-122.4146436
Medical Incident,37.73812754,-122.4240635
Medical Incident,37.73662946,-122.3914237
Medical Incident,37.77737697,-122.4813828
Medical Incident,37.73737221,-122.4699399
Medical Incident,37.7612773,-122.4294691
Structure Fire,37.73311755,-122.457641
Medical Incident,37.76950659,-122.4512989
Medical Incident,37.78356994,-122.4084211
Medical Incident,37.78480739,-122.4136154
Medical Incident,37.80764239,-122.4199036
Medical Incident,37.77995613,-122.4664266
Other,37.73509219,-122.4489599
Medical Incident,37.78594273,-122.4189026
Traffic Collision,37.73402652,-122.4328375
Medical Incident,37.78191397,-122.4130322
Medical Incident,37.79010806,-122.4205221
Medical Incident,37.78047851,-122.4125123
Medical Incident,37.76450858,-122.4771125
Medical Incident,37.78326781,-122.4140793
Medical Incident,37.73040266,-122.4203067
Medical Incident,37.76009706,-122.4627478
Medical Incident,37.77638422,-122.4212604
Medical Incident,37.77487017,-122.3944171
Medical Incident,37.78781816,-122.4083826
Alarms,37.78832457,-122.3939113
Medical Incident,37.75562145,-122.3957626
Medical Incident,37.78009258,-122.4847323
Medical Incident,37.79183463,-122.4108175
Medical Incident,37.75142522,-122.4329883
Medical Incident,37.76995696,-122.4477673
Alarms,37.79348808,-122.398206
Medical Incident,37.77762424,-122.3999811
Medical Incident,37.79682913,-122.4379695
Alarms,37.78274397,-122.4148848
Medical Incident,37.78326781,-122.4140793
Medical Incident,37.78511799,-122.4187355
Citizen Assist / Service Call,37.78667901,-122.413995
Medical Incident,37.76512492,-122.4308848
Medical Incident,37.75562145,-122.3957626
Medical Incident,37.79299995,-122.4237055
Alarms,37.76632253,-122.4247239
Medical Incident,37.74869633,-122.4158397
Medical Incident,37.78294352,-122.4199884
Medical Incident,37.76271073,-122.4182794
Medical Incident,37.76719155,-122.4312218
Medical Incident,37.77956825,-122.4749508
Medical Incident,37.73408651,-122.4340661
Medical Incident,37.76141313,-122.4272205
Medical Incident,37.79489494,-122.4299893
Medical Incident,37.7333276,-122.4307162
Medical Incident,37.76418195,-122.4205757
Medical Incident,37.76151391,-122.425556
Medical Incident,37.73422793,-122.4473831
Medical Incident,37.78611721,-122.4198542
Medical Incident,37.76338901,-122.4797979
Medical Incident,37.7579696,-122.4167271
Medical Incident,37.76441225,-122.4792634
Medical Incident,37.80447272,-122.4155626
Structure Fire,37.78605985,-122.4146436
Medical Incident,37.76413816,-122.4025724
Medical Incident,37.78904469,-122.4245911
Medical Incident,37.73795578,-122.4219128
Medical Incident,37.78682753,-122.4199279
Medical Incident,37.77779901,-122.4002978
Medical Incident,37.77912987,-122.4166059
Medical Incident,37.76637407,-122.452947
Traffic Collision,37.76464569,-122.4263817
Alarms,37.76632253,-122.4247239
Medical Incident,37.7612773,-122.4294691
Medical Incident,37.80087469,-122.4269791
Medical Incident,37.80764239,-122.4199036
Medical Incident,37.72848944,-122.4299954
Medical Incident,37.7937094,-122.4212488
Medical Incident,37.78708179,-122.4258678
Medical Incident,37.71622823,-122.4326004
Medical Incident,37.77745742,-122.4131577
Medical Incident,37.78382412,-122.4210084
Medical Incident,37.77667245,-122.3945574
Medical Incident,37.77166874,-122.448958
Alarms,37.75729278,-122.3957719
Structure Fire,37.78626844,-122.4129972
Structure Fire,37.78605985,-122.4146436
Medical Incident,37.78065583,-122.4723123
Other,37.76678389,-122.4322285
Medical Incident,37.78718056,-122.4242143
Medical Incident,37.72848944,-122.4299954
Medical Incident,37.71226467,-122.4729324
Citizen Assist / Service Call,37.74810004,-122.4270151
Medical Incident,37.77859268,-122.4963826
Structure Fire,37.71219584,-122.4208389
Medical Incident,37.72381994,-122.4284197
Medical Incident,37.78718056,-122.4242143
Medical Incident,37.78331041,-122.3883799
Other,37.75562145,-122.3957626
Medical Incident,37.76009706,-122.4627478
Medical Incident,37.78491247,-122.4086486
Alarms,37.76558715,-122.4242976
Medical Incident,37.7314335,-122.4522805
Alarms,37.77689454,-122.4919581
Structure Fire,37.76613439,-122.4219351
Medical Incident,37.75382705,-122.4388109
Medical Incident,37.75142522,-122.4329883
Medical Incident,37.79233319,-122.4218845
Traffic Collision,37.78377752,-122.4176186
Medical Incident,37.75011834,-122.390433
Medical Incident,37.78898903,-122.3922417
Medical Incident,37.78213725,-122.3978145
Medical Incident,37.7579696,-122.4167271
Structure Fire,37.76613439,-122.4219351
Structure Fire,37.78626844,-122.4129972
Medical Incident,37.78034755,-122.406488
Medical Incident,37.78508364,-122.4476201
Medical Incident,37.78611721,-122.4198542
Medical Incident,37.78255696,-122.4163494
Medical Incident,37.72922785,-122.4308093
Medical Incident,37.78065583,-122.4723123
Medical Incident,37.76950659,-122.4512989
Structure Fire,37.77825102,-122.4198832
Medical Incident,37.77745742,-122.4131577
Other,37.76719155,-122.4312218
Medical Incident,37.78318605,-122.4071491
Medical Incident,37.72998042,-122.3888551
Medical Incident,37.76367372,-122.4102349
Gas Leak (Natural and LP Gases),37.79350665,-122.433922
Medical Incident,37.74971035,-122.4203614
Medical Incident,37.78318605,-122.4071491
Medical Incident,37.72190827,-122.4023962
Medical Incident,37.78499964,-122.4210923
Medical Incident,37.78552674,-122.411301
Medical Incident,37.72381994,-122.4284197
Medical Incident,37.80780312,-122.4190861
Water Rescue,37.80516257,-122.4329574
Traffic Collision,37.81052072,-122.3651383
Water Rescue,37.79152537,-122.4834802
Traffic Collision,37.71165504,-122.4150805
Structure Fire,37.76505134,-122.419669
Other,37.72127745,-122.4020565
Outside Fire,37.79787505,-122.4297474
Medical Incident,37.77126742,-122.4370456
Medical Incident,37.78326781,-122.4140793
Outside Fire,37.7649769,-122.4209013
Medical Incident,37.77667245,-122.3945574
Medical Incident,37.79682913,-122.4379695
Medical Incident,37.78552674,-122.411301
Medical Incident,37.7379554,-122.3895874
Medical Incident,37.74719549,-122.4877321
Medical Incident,37.79006977,-122.4001732
Structure Fire,37.76613439,-122.4219351
Medical Incident,37.71901187,-122.4804507
Medical Incident,37.74404073,-122.4102942
Structure Fire,37.73311755,-122.457641
Medical Incident,37.76418195,-122.4205757
Medical Incident,37.78906361,-122.4018031
Medical Incident,37.78382412,-122.4210084
Medical Incident,37.77454787,-122.4267284
Medical Incident,37.76824173,-122.419598
Alarms,37.76632253,-122.4247239
Medical Incident,37.78491618,-122.41195
Medical Incident,37.78003611,-122.4167895
Medical Incident,37.7330584,-122.451161
Smoke Investigation (Outside),37.74149945,-122.4365496
Medical Incident,37.77454787,-122.4267284
Medical Incident,37.78429938,-122.4101413
Other,37.78538567,-122.4082489
Structure Fire,37.76613439,-122.4219351
Medical Incident,37.78234047,-122.4037719
Medical Incident,37.77668841,-122.4263795
Structure Fire,37.78605985,-122.4146436
Medical Incident,37.76719155,-122.4312218
Medical Incident,37.76930364,-122.4426108
Medical Incident,37.76063768,-122.4258437
Medical Incident,37.74546769,-122.4845284
Medical Incident,37.73459101,-122.386906
Medical Incident,37.78351564,-122.4158825
Medical Incident,37.8059806,-122.4111411
Traffic Collision,37.73402652,-122.4328375
Water Rescue,37.79152537,-122.4834802
Medical Incident,37.77680494,-122.4124363
Medical Incident,37.7683148,-122.4276823
Structure Fire,37.76505134,-122.419669
Medical Incident,37.78092669,-122.4108704
Other,37.78904469,-122.4245911
Medical Incident,37.75562145,-122.3957626
Medical Incident,37.78338624,-122.4098537
Traffic Collision,37.77128553,-122.4132043
Medical Incident,37.79006977,-122.4001732
Structure Fire,37.72692568,-122.4309652
Medical Incident,37.7275268,-122.3896501
Structure Fire,37.73311755,-122.457641
Outside Fire,37.73960608,-122.407642
Medical Incident,37.78491247,-122.4086486
Medical Incident,37.72354052,-122.4247663
Medical Incident,37.78491618,-122.41195
Medical Incident,37.78003611,-122.4167895
Traffic Collision,37.77967359,-122.4235413
Medical Incident,37.7807637,-122.4911638
Water Rescue,37.80516257,-122.4329574
Medical Incident,37.76410441,-122.421878
Outside Fire,37.79801696,-122.4054731
Medical Incident,37.73662946,-122.3914237
Medical Incident,37.80040645,-122.4399178
Medical Incident,37.7890669,-122.3923394
Alarms,37.78409104,-122.4117844
Structure Fire,37.76979785,-122.4485788
Medical Incident,37.76274366,-122.4217477
Medical Incident,37.78552674,-122.411301
Medical Incident,37.79426942,-122.4138404
Medical Incident,37.74831451,-122.4835818
Medical Incident,37.76403274,-122.5094022
Alarms,37.7588569,-122.4029057
Medical Incident,37.71622823,-122.4326004
Alarms,37.77689454,-122.4919581
Medical Incident,37.72993469,-122.3977444
Medical Incident,37.75011834,-122.390433
Water Rescue,37.79152537,-122.4834802
Medical Incident,37.783052,-122.4200103
Medical Incident,37.78269112,-122.4095367
Medical Incident,37.78551056,-122.4415634
Medical Incident,37.78531207,-122.4263666
Medical Incident,37.80040645,-122.4399178
Medical Incident,37.7125873,-122.4135429
Medical Incident,37.78399149,-122.4080665
Outside Fire,37.76080169,-122.4355523
Alarms,37.77689454,-122.4919581
Medical Incident,37.73026643,-122.4026982
Medical Incident,37.80665773,-122.42056
Medical Incident,37.77733615,-122.5028066
Medical Incident,37.76666722,-122.4297699
Medical Incident,37.77762424,-122.3999811
Medical Incident,37.78531207,-122.4263666
Alarms,37.77626951,-122.4172576
Medical Incident,37.74617572,-122.4460132
Medical Incident,37.715431,-122.4429509
Medical Incident,37.80414058,-122.4544655
Medical Incident,37.78759816,-122.4209262
Medical Incident,37.71225109,-122.3945464
Structure Fire,37.73311755,-122.457641
Medical Incident,37.731664,-122.3831674
Medical Incident,37.78356994,-122.4084211
Alarms,37.76558715,-122.4242976
Structure Fire,37.76979785,-122.4485788
Structure Fire,37.71219584,-122.4208389
Medical Incident,37.77133274,-122.4294484
Medical Incident,37.80040645,-122.4399178
Traffic Collision,37.81052072,-122.3651383
Medical Incident,37.7579696,-122.4167271
Medical Incident,37.78114586,-122.409026
Medical Incident,37.77708346,-122.4169793
Medical Incident,37.73243866,-122.4056075
Traffic Collision,37.78377752,-122.4176186
Medical Incident,37.7330584,-122.451161
Medical Incident,37.78802755,-122.4478045
Medical Incident,37.78480739,-122.4136154
Medical Incident,37.78326781,-122.4140793
Medical Incident,37.78326781,-122.4140793
Medical Incident,37.77956825,-122.4749508
Structure Fire,37.78605985,-122.4146436
Medical Incident,37.78332633,-122.4403249
Medical Incident,37.8059806,-122.4111411
Medical Incident,37.74719549,-122.4877321
Medical Incident,37.77708346,-122.4169793
Medical Incident,37.78738198,-122.396478
Medical Incident,37.7407107,-122.4862795
Medical Incident,37.75562145,-122.3957626
Medical Incident,37.72998042,-122.3888551
Medical Incident,37.76367372,-122.4102349
Medical Incident,37.78420567,-122.4076127
Alarms,37.76632253,-122.4247239
Medical Incident,37.75847727,-122.4863777
Medical Incident,37.72190827,-122.4023962
Medical Incident,37.73672968,-122.4248504
Outside Fire,37.75868822,-122.3971951
Medical Incident,37.76177683,-122.4351517
Outside Fire,37.76653958,-122.4220438
Medical Incident,37.75427946,-122.3987187
Traffic Collision,37.76464569,-122.4263817
Medical Incident,37.7937094,-122.4212488
Medical Incident,37.77680419,-122.4390216
Medical Incident,37.75437239,-122.4946866
Medical Incident,37.76141313,-122.4272205
Structure Fire,37.73311755,-122.457641
Medical Incident,37.77133456,-122.4179169
Medical Incident,37.76441225,-122.4792634
Medical Incident,37.76177683,-122.4351517
Medical Incident,37.74155091,-122.3840539
Water Rescue,37.79152537,-122.4834802
Medical Incident,37.77848912,-122.4182266
Medical Incident,37.78575147,-122.409522
Medical Incident,37.74910206,-122.4869272
Medical Incident,37.78558247,-122.4146172
Alarms,37.79342018,-122.4093887
Medical Incident,37.77126742,-122.4370456
Medical Incident,37.78153743,-122.4095183
Alarms,37.78832457,-122.3939113
Medical Incident,37.73662946,-122.3914237
Medical Incident,37.78351564,-122.4158825
Medical Incident,37.78113616,-122.4120241
Structure Fire,37.71219584,-122.4208389
Medical Incident,37.76813267,-122.4374544
Structure Fire,37.78626844,-122.4129972
Medical Incident,37.75011834,-122.390433
Medical Incident,37.7612773,-122.4294691
Medical Incident,37.7257686,-122.413836
Medical Incident,37.78176159,-122.4110582
Medical Incident,37.78398088,-122.420197
Medical Incident,37.7330297,-122.4342263
Medical Incident,37.76008506,-122.4349962
Structure Fire,37.78626844,-122.4129972
Medical Incident,37.78718056,-122.4242143
Medical Incident,37.78508364,-122.4476201
Medical Incident,37.72848944,-122.4299954
