final_priority,latitude,longitude
3,37.74727247,-122.4351542
3,37.75642616,-122.49053
3,37.77966604,-122.4137112
2,37.78366898,-122.4109266
3,37.78410586,-122.4015395
3,37.78120647,-122.5036275
3,37.72207829,-122.5017208
3,37.77555491,-122.4404673
3,37.79092291,-122.3929174
3,37.78810668,-122.3986867
3,37.77409486,-122.4200014
3,37.79251545,-122.409198
3,37.78586943,-122.4835455
2,37.78503028,-122.4004685
3,37.79154121,-122.4485123
2,37.7894784,-122.4061669
3,37.78120647,-122.5036275
3,37.79115119,-122.4343619
2,37.77409486,-122.4200014
3,37.78603716,-122.4062129
3,37.72093388,-122.4581113
2,37.76274366,-122.4217477
2,37.74550377,-122.5048858
2,37.77554322,-122.4278399
3,37.78229614,-122.4059313
3,37.76979785,-122.4485788
2,37.79306155,-122.401553
3,37.74429281,-122.4390916
3,37.77830294,-122.4154368
3,37.75280308,-122.4666005
3,37.79025206,-122.4307368
2,37.73952018,-122.4204916
2,37.78894504,-122.4262523
3,37.77409486,-122.4200014
2,37.78455705,-122.4345778
3,37.77908078,-122.4856684
3,37.76937866,-122.4518657
3,37.72207829,-122.5017208
3,37.75026338,-122.3875853
3,37.75847727,-122.4863777
3,37.75642616,-122.49053
2,37.79035287,-122.4076956
2,37.76815416,-122.4543116
3,37.75237279,-122.4162655
2,37.78782467,-122.3970324
2,37.79011177,-122.3979151
2,37.76513172,-122.407546
3,37.78429938,-122.4101413
2,37.78097468,-122.4288251
3,37.77953108,-122.4135425
2,37.77554322,-122.4278399
2,37.783052,-122.4200103
3,37.78202244,-122.4130541
3,37.78824192,-122.4092402
2,37.78203871,-122.4023215
2,37.79306155,-122.401553
3,37.77626951,-122.4172576
3,37.76979785,-122.4485788
2,37.72189249,-122.3947088
3,37.77409486,-122.4200014
2,37.80577597,-122.4127879
2,37.78419916,-122.4142676
3,37.71827939,-122.4258348
3,37.79145236,-122.4065433
2,37.75703373,-122.4767584
3,37.80447272,-122.4155626
3,37.72569336,-122.4522897
3,37.76979785,-122.4485788
2,37.74028789,-122.4233966
3,37.77850522,-122.4770999
3,37.75271254,-122.4095929
3,37.79761461,-122.4091648
3,37.77228318,-122.4271796
2,37.7565504,-122.4469504
3,37.7553431,-122.4066811
2,37.77345672,-122.4460654
3,37.78630722,-122.4052948
3,37.78802055,-122.4260616
3,37.71857154,-122.4286418
3,37.73812754,-122.4240635
2,37.78796309,-122.4034918
3,37.79093501,-122.4182235
3,37.77128553,-122.4132043
3,37.76598375,-122.4321519
3,37.74917719,-122.4167889
3,37.72078851,-122.463502
3,37.78594197,-122.4080127
2,37.7715951,-122.4225263
3,37.77830294,-122.4154368
2,37.77993137,-122.4568746
3,37.78203871,-122.4023215
2,37.7277279,-122.3976113
3,37.77177025,-122.4203444
3,37.74134625,-122.3955744
3,37.74744531,-122.4186097
2,37.79601244,-122.4293713
3,37.7815854,-122.4230902
3,37.79251545,-122.409198
3,37.7553431,-122.4066811
3,37.79070355,-122.400718
3,37.78620266,-122.4096831
2,37.75994178,-122.3967612
3,37.79029235,-122.4374952
3,37.76202937,-122.4295465
2,37.77624973,-122.3961427
3,37.79367584,-122.4255257
3,37.78833714,-122.4160172
3,37.7617336,-122.4096322
2,37.77952003,-122.4251958
3,37.7815854,-122.4230902
3,37.78372802,-122.4473684
2,37.77978853,-122.415127
3,37.79145236,-122.4065433
3,37.76959271,-122.4166885
3,37.78611721,-122.4198542
3,37.78575696,-122.4248411
2,37.77762424,-122.3999811
3,37.77228318,-122.4271796
3,37.78698698,-122.4191104
3,37.78870661,-122.3990102
2,37.76930364,-122.4426108
2,37.78792963,-122.415022
3,37.76513693,-122.4555925
3,37.73040087,-122.3784785
3,37.78002149,-122.4321144
2,37.7204964,-122.3903426
2,37.7204964,-122.3903426
3,37.77850522,-122.4770999
3,37.78876833,-122.40843
3,37.78393258,-122.4125953
3,37.78338624,-122.4098537
3,37.72569336,-122.4522897
3,37.74134625,-122.3955744
3,37.74064189,-122.4230899
3,37.8028277,-122.4130343
2,37.78398256,-122.4117625
3,37.75825698,-122.4702042
3,37.78434927,-122.4093092
3,37.7911188,-122.416758
3,37.75629756,-122.4178044
3,37.78528576,-122.4030483
2,37.78082203,-122.4685639
3,37.78086621,-122.4288032
2,37.78978736,-122.4348611
3,37.71208808,-122.4208657
3,37.72190492,-122.454617
2,37.76009305,-122.4348582
3,37.78079208,-122.4083857
2,37.75518533,-122.4763563
2,37.76183586,-122.4193593
3,37.78300408,-122.4124117
2,37.78594273,-122.4189026
2,37.7824485,-122.4163274
3,37.76483627,-122.469657
2,37.77592749,-122.5115574
3,37.78026013,-122.4185985
3,37.76979785,-122.4485788
3,37.77599355,-122.4303873
3,37.78081065,-122.4900947
3,37.7965422,-122.41789
3,37.77744083,-122.4256194
2,37.78008594,-122.3975017
3,37.73968078,-122.4088831
3,37.78432123,-122.3890406
2,37.78186334,-122.4138656
3,37.72848585,-122.3845563
3,37.78729792,-122.4098339
3,37.80081414,-122.4362739
3,37.7818745,-122.488085
3,37.79047504,-122.390556
3,37.78272397,-122.3961679
3,37.73764079,-122.3974871
3,37.79371656,-122.4322795
3,37.78211912,-122.3968414
3,37.76257028,-122.4071036
3,37.72028295,-122.3858679
3,37.76483627,-122.469657
3,37.72765798,-122.3705921
3,37.72190492,-122.454617
3,37.77564547,-122.4124325
2,37.79375456,-122.3955836
3,37.77126742,-122.4370456
3,37.78208745,-122.4308556
3,37.78367395,-122.415073
3,37.75629756,-122.4178044
3,37.75809277,-122.4146847
3,37.78381539,-122.4328786
3,37.78321431,-122.4107648
3,37.75177249,-122.3983405
2,37.76750446,-122.4289486
3,37.78300408,-122.4124117
2,37.78317579,-122.3996035
2,37.76101057,-122.4119195
3,37.76362723,-122.3897234
2,37.78153743,-122.4095183
3,37.78480739,-122.4136154
3,37.77953108,-122.4135425
3,37.78086621,-122.4288032
2,37.78153743,-122.4095183
3,37.78328785,-122.4089522
2,37.77502775,-122.4563099
3,37.78272397,-122.3961679
3,37.75782548,-122.4799451
3,37.72881557,-122.380327
2,37.72103514,-122.4471362
3,37.78799631,-122.3935972
3,37.78079208,-122.4083857
3,37.78833714,-122.4160172
3,37.78233759,-122.4138914
3,37.79868897,-122.4040264
3,37.7497417,-122.4073956
3,37.78272397,-122.3961679
3,37.78272397,-122.3961679
2,37.79788774,-122.4104282
3,37.78594273,-122.4189026
3,37.77775881,-122.4081124
3,37.7963021,-122.4044122
3,37.78208745,-122.4308556
3,37.78284503,-122.4132218
3,37.77604635,-122.4112888
3,37.78176159,-122.4110582
2,37.75183543,-122.411754
3,37.72801451,-122.4422949
3,37.79176907,-122.4294268
2,37.72624105,-122.406384
3,37.75430859,-122.424144
3,37.8080501,-122.4098773
3,37.78263551,-122.4148628
2,37.78633987,-122.4392385
3,37.7210573,-122.475222
2,37.75144383,-122.4182976
3,37.78188029,-122.4324905
2,37.75650606,-122.4210104
3,37.72103514,-122.4471362
3,37.73968078,-122.4088831
3,37.75008261,-122.4433473
3,37.79176907,-122.4294268
3,37.79705855,-122.4060302
3,37.73764079,-122.3974871
3,37.8077535,-122.415641
3,37.78347684,-122.4124351
3,37.77409268,-122.4410844
3,37.77533224,-122.3972063
3,37.72881557,-122.380327
3,37.75857197,-122.406726
2,37.78521973,-122.4066747
3,37.7122554,-122.4171044
2,37.77817469,-122.4316006
2,37.73406095,-122.4238927
3,37.76483627,-122.469657
3,37.79282365,-122.3970342
3,37.76278269,-122.431141
3,37.77649448,-122.4113591
3,37.75223946,-122.4184453
3,37.80018312,-122.4183991
3,37.76070861,-122.4994966
2,37.74203037,-122.4112419
2,37.77556764,-122.4123348
3,37.78262567,-122.4341878
3,37.7563633,-122.4167121
3,37.7210573,-122.475222
2,37.78298605,-122.4275843
3,37.79238325,-122.4210529
3,37.70862411,-122.4403406
3,37.79282365,-122.3970342
3,37.73641225,-122.3829196
2,37.76625361,-122.425864
2,37.73406095,-122.4238927
3,37.72694992,-122.4760395
2,37.75518533,-122.4763563
3,37.773849,-122.4766928
3,37.78272397,-122.3961679
3,37.80780312,-122.4190861
3,37.78573679,-122.3891244
3,37.78646212,-122.4525711
2,37.74632295,-122.4850567
2,37.77346649,-122.4135469
2,37.78633987,-122.4392385
3,37.80310132,-122.4143432
3,37.75430859,-122.424144
3,37.79282365,-122.3970342
3,37.79238325,-122.4210529
2,37.71836086,-122.400936
3,37.74671603,-122.498587
3,37.75825698,-122.4702042
3,37.78081065,-122.4900947
2,37.7837893,-122.4092663
3,37.75637888,-122.4916017
2,37.74203037,-122.4112419
3,37.79786461,-122.4066679
2,37.78626844,-122.4129972
3,37.74671603,-122.498587
2,37.78008594,-122.3975017
3,37.78272397,-122.3961679
3,37.76278269,-122.431141
3,37.76301509,-122.468317
2,37.77948978,-122.4073764
3,37.78071449,-122.4084837
2,37.71226467,-122.4729324
3,37.72095809,-122.3871663
3,37.71751347,-122.4805946
2,37.78901634,-122.4102424
2,37.8044383,-122.4116055
2,37.71698593,-122.4706542
3,37.73485505,-122.3794869
2,37.78332633,-122.4403249
2,37.75858655,-122.4718336
3,37.78691269,-122.4097562
3,37.76354593,-122.4787325
2,37.75261006,-122.413262
2,37.7386512,-122.4134063
3,37.78079208,-122.4083857
3,37.78284503,-122.4132218
3,37.71751457,-122.4493591
3,37.77237193,-122.4321179
3,37.79176907,-122.4294268
3,37.71661115,-122.4499181
3,37.78691269,-122.4097562
3,37.77700681,-122.444133
3,37.78491088,-122.4995146
3,37.75809277,-122.4146847
3,37.76499373,-122.4439518
2,37.72049644,-122.4519045
2,37.80577167,-122.4195326
2,37.78563178,-122.4137826
3,37.74997393,-122.4896064
3,37.75442094,-122.4936156
2,37.78906361,-122.4018031
3,37.76317384,-122.5072654
3,37.74878149,-122.4657767
2,37.79078805,-122.4190362
3,37.79786461,-122.4066679
3,37.78491618,-122.41195
3,37.78176159,-122.4110582
2,37.77983587,-122.4142965
3,37.78284503,-122.4132218
2,37.77656838,-122.3987555
3,37.77465348,-122.4051182
2,37.78486624,-122.4127821
3,37.76483627,-122.469657
3,37.79047504,-122.390556
3,37.75177249,-122.3983405
3,37.77465348,-122.4051182
2,37.76524949,-122.4163875
3,37.78019303,-122.4270168
2,37.77948978,-122.4073764
3,37.79282365,-122.3970342
3,37.71518512,-122.4679372
2,37.79078805,-122.4190362
3,37.80780312,-122.4190861
2,37.76687703,-122.4241853
3,37.78268537,-122.4224637
3,37.78528576,-122.4030483
2,37.78234047,-122.4037719
3,37.75362875,-122.3955231
2,37.78603716,-122.4062129
3,37.7965422,-122.41789
3,37.78468776,-122.4372047
2,37.77523716,-122.4396297
3,37.78381539,-122.4328786
3,37.80018312,-122.4183991
3,37.77775881,-122.4081124
3,37.79868897,-122.4040264
3,37.75857197,-122.406726
3,37.7497417,-122.4073956
2,37.78491618,-122.41195
2,37.76701211,-122.4231523
2,37.78626844,-122.4129972
3,37.78799631,-122.3935972
3,37.73609569,-122.506194
3,37.79356508,-122.4046134
3,37.77953108,-122.4135425
3,37.78272397,-122.3961679
3,37.78418176,-122.4144042
2,37.78049626,-122.4321404
3,37.783052,-122.4200103
3,37.76070861,-122.4994966
3,37.76645441,-122.3973857
3,37.72881557,-122.380327
3,37.77434393,-122.5068203
3,37.80780312,-122.4190861
2,37.78332633,-122.4403249
2,37.80336332,-122.4241077
2,37.78338624,-122.4098537
3,37.78883778,-122.3894289
2,37.78604472,-122.4265141
2,37.78008594,-122.3975017
2,37.78978736,-122.4348611
3,37.76354593,-122.4787325
3,37.71751347,-122.4805946
3,37.74886868,-122.4705949
2,37.78191397,-122.4130322
3,37.76069248,-122.5011073
3,37.76310906,-122.4661765
2,37.78512515,-122.404966
2,37.77487017,-122.3944171
2,37.8035365,-122.4334947
3,37.7459563,-122.4542399
3,37.78272397,-122.3961679
2,37.77859268,-122.4963826
3,37.73931862,-122.4071392
3,37.72028295,-122.3858679
3,37.78367395,-122.415073
3,37.78992623,-122.3942762
3,37.79238325,-122.4210529
3,37.79176907,-122.4294268
3,37.71243247,-122.41466
3,37.78211912,-122.3968414
2,37.79667866,-122.4090611
3,37.78646212,-122.4525711
2,37.77523716,-122.4396297
3,37.77775881,-122.4081124
3,37.78491088,-122.4995146
2,37.7795181,-122.4760281
3,37.76070861,-122.4994966
3,37.76354593,-122.4787325
3,37.80646891,-122.4192245
3,37.75637888,-122.4916017
3,37.80639481,-122.4145981
3,37.79454148,-122.4512351
2,37.76095474,-122.4339036
2,37.78186334,-122.4138656
3,37.76666722,-122.4297699
3,37.79571944,-122.4158183
2,37.7894784,-122.4061669
3,37.79282365,-122.3970342
3,37.78328785,-122.4089522
3,37.80646891,-122.4192245
3,37.78468776,-122.4372047
3,37.76257028,-122.4071036
2,37.72854447,-122.4756468
2,37.79240552,-122.3973834
3,37.72028295,-122.3858679
3,37.76666722,-122.4297699
3,37.76042443,-122.5059281
3,37.7963021,-122.4044122
3,37.78211912,-122.3968414
3,37.72190492,-122.454617
3,37.77313349,-122.4374229
2,37.70978307,-122.4514437
3,37.78434927,-122.4093092
3,37.78121703,-122.4570015
3,37.7698677,-122.4223648
3,37.79282365,-122.3970342
3,37.78263551,-122.4148628
3,37.7841909,-122.4101195
2,37.72342964,-122.4535824
3,37.78079208,-122.4083857
3,37.79356508,-122.4046134
3,37.78432123,-122.3890406
3,37.78491618,-122.41195
3,37.78284503,-122.4132218
3,37.79571944,-122.4158183
3,37.78491618,-122.41195
3,37.76612595,-122.422073
2,37.75529478,-122.4209641
3,37.7602986,-122.5075295
3,37.773849,-122.4766928
3,37.78321431,-122.4107648
3,37.78691269,-122.4097562
2,37.79375456,-122.3955836
3,37.76362723,-122.3897234
3,37.71751347,-122.4805946
3,37.79990525,-122.4395033
3,37.80646891,-122.4192245
3,37.76483627,-122.469657
3,37.76483627,-122.469657
2,37.7795181,-122.4760281
2,37.78604472,-122.4265141
2,37.74188557,-122.4151127
3,37.7210573,-122.475222
3,37.78079208,-122.4083857
2,37.77556764,-122.4123348
2,37.74203037,-122.4112419
2,37.76274366,-122.4217477
3,37.76310906,-122.4661765
3,37.80547381,-122.4075701
3,37.78092669,-122.4108704
3,37.73400853,-122.4933454
2,37.76330991,-122.4340164
3,37.78211912,-122.3968414
3,37.77465348,-122.4051182
3,37.75008261,-122.4433473
3,37.80897679,-122.4746096
2,37.7919345,-122.48005
2,37.73820364,-122.4795909
3,37.79282365,-122.3970342
3,37.79411691,-122.3965564
3,37.71661115,-122.4499181
3,37.78833714,-122.4160172
2,37.71698593,-122.4706542
3,37.7841909,-122.4101195
3,37.77465348,-122.4051182
3,37.73485505,-122.3794869
2,37.73807405,-122.3999154
3,37.73665459,-122.4223152
3,37.76499373,-122.4439518
3,37.79176907,-122.4294268
3,37.78480741,-122.4094717
3,37.78019303,-122.4270168
3,37.79670734,-122.3981862
3,37.80897679,-122.4746096
3,37.79786461,-122.4066679
3,37.79282365,-122.3970342
3,37.71661115,-122.4499181
3,37.74955701,-122.4295304
3,37.76979785,-122.4485788
3,37.773849,-122.4766928
3,37.72190492,-122.454617
3,37.79282365,-122.3970342
3,37.79176907,-122.4294268
3,37.77592749,-122.5115574
2,37.74164175,-122.4864128
3,37.75946872,-122.4639158
2,37.7850501,-122.4343283
3,37.78573679,-122.3891244
2,37.78317579,-122.3996035
2,37.75538501,-122.4204166
3,37.77708346,-122.4169793
3,37.78429938,-122.4101413
2,37.79667866,-122.4090611
2,37.76483627,-122.469657
2,37.76817787,-122.4107307
3,37.78373004,-122.4137537
3,37.77585486,-122.4456144
3,37.78605122,-122.4189243
3,37.71452798,-122.4017504
3,37.75782548,-122.4799451
3,37.78233759,-122.4138914
3,37.78691269,-122.4097562
2,37.79078805,-122.4190362
3,37.74886868,-122.4705949
3,37.76070861,-122.4994966
3,37.72930177,-122.3908768
2,37.76135165,-122.5060627
3,37.76354593,-122.4787325
3,37.78799631,-122.3935972
3,37.72765798,-122.3705921
3,37.78272397,-122.3961679
3,37.78097102,-122.4321664
3,37.72190492,-122.454617
3,37.76316783,-122.4239592
2,37.76531469,-122.4288111
3,37.79454148,-122.4512351
3,37.73406561,-122.4258713
3,37.77591187,-122.4184636
3,37.71947119,-122.4512644
3,37.72190492,-122.454617
2,37.7894784,-122.4061669
3,37.78432123,-122.3890406
3,37.76565367,-122.4506695
2,37.75063965,-122.4182879
3,37.72848585,-122.3845563
3,37.77346649,-122.4135469
2,37.7850501,-122.4343283
2,37.79494069,-122.4080791
3,37.78211912,-122.3968414
3,37.72930177,-122.3908768
3,37.78927391,-122.4270918
3,37.79571944,-122.4158183
2,37.77743192,-122.4801738
3,37.75629756,-122.4178044
3,37.78479798,-122.4396639
3,37.75825698,-122.4702042
3,37.77708346,-122.4169793
3,37.72095809,-122.3871663
3,37.80310132,-122.4143432
3,37.72190492,-122.454617
3,37.78491618,-122.41195
3,37.78992623,-122.3942762
3,37.78418176,-122.4144042
3,37.75442094,-122.4936156
3,37.78607898,-122.3930243
3,37.72103514,-122.4471362
3,37.76042443,-122.5059281
3,37.79282365,-122.3970342
2,37.78622378,-122.3896366
3,37.77441259,-122.4092424
3,37.80018312,-122.4183991
3,37.75430859,-122.424144
3,37.78079208,-122.4083857
2,37.78528576,-122.4030483
2,37.75858655,-122.4718336
3,37.78434927,-122.4093092
3,37.77639645,-122.4618699
2,37.73820364,-122.4795909
2,37.75172621,-122.4062194
3,37.72190492,-122.454617
2,37.79046318,-122.4059415
3,37.75442094,-122.4936156
3,37.79990525,-122.4395033
2,37.70976253,-122.449675
3,37.77313349,-122.4374229
2,37.75356005,-122.4222679
3,37.77745742,-122.4131577
2,37.72854447,-122.4756468
3,37.77744083,-122.4256194
3,37.78347684,-122.4124351
3,37.77273718,-122.4104337
3,37.78263551,-122.4148628
3,37.75628408,-122.493745
2,37.75172621,-122.4062194
3,37.79093501,-122.4182235
3,37.77700681,-122.444133
2,37.78604472,-122.4265141
3,37.76483627,-122.469657
3,37.77599355,-122.4303873
2,37.75886276,-122.3942988
3,37.75125254,-122.4214474
3,37.76324734,-122.4523848
3,37.72585162,-122.4027857
3,37.70862411,-122.4403406
3,37.77599355,-122.4303873
3,37.78636079,-122.4156169
2,37.75463968,-122.4310643
3,37.77871943,-122.4147412
3,37.80764239,-122.4199036
3,37.79670734,-122.3981862
3,37.80310132,-122.4143432
3,37.76499373,-122.4439518
3,37.78272397,-122.3961679
2,37.78574399,-122.405831
3,37.77346649,-122.4135469
2,37.79667866,-122.4090611
2,37.73227136,-122.4188971
3,37.8080501,-122.4098773
3,37.78002149,-122.4321144
3,37.76565367,-122.4506695
3,37.7963021,-122.4044122
2,37.76088893,-122.4350007
3,37.76069248,-122.5011073
3,37.73968078,-122.4088831
2,37.70978307,-122.4514437
2,37.76687703,-122.4241853
3,37.78081065,-122.4900947
3,37.76565367,-122.4506695
3,37.77585486,-122.4456144
3,37.78573679,-122.3891244
2,37.79053181,-122.4039142
3,37.79282365,-122.3970342
2,37.78512515,-122.404966
3,37.78373004,-122.4137537
2,37.76972086,-122.4179492
3,37.79705855,-122.4060302
3,37.80639481,-122.4145981
3,37.77663016,-122.4253995
3,37.77126742,-122.4370456
3,37.78002149,-122.4321144
3,37.73665459,-122.4223152
2,37.73227136,-122.4188971
2,37.73970783,-122.4159127
3,37.78026013,-122.4185985
2,37.77604635,-122.4112888
2,37.75650606,-122.4210104
3,37.76354593,-122.4787325
3,37.79997798,-122.4428461
3,37.7911188,-122.416758
3,37.76612595,-122.422073
3,37.7602986,-122.5075295
3,37.72848585,-122.3845563
3,37.80846869,-122.4133334
3,37.8080501,-122.4098773
2,37.79788774,-122.4104282
3,37.80639481,-122.4145981
2,37.78880754,-122.4118857
3,37.78429938,-122.4101413
3,37.79176907,-122.4294268
2,37.7659078,-122.4561869
3,37.78019303,-122.4270168
3,37.78894504,-122.4262523
3,37.75008261,-122.4433473
3,37.81052072,-122.3651383
3,37.79454148,-122.4512351
3,37.72585162,-122.4027857
3,37.72801451,-122.4422949
2,37.73425007,-122.3905725
3,37.77092486,-122.410556
2,37.74632295,-122.4850567
3,37.77883232,-122.4156425
3,37.78268537,-122.4224637
2,37.79393501,-122.4230488
2,37.78604472,-122.4265141
